12 0.0043 2.29493
12 0.0044 2.36681
12 0.0045 2.4058
12 0.0046 2.44488
12 0.0047 2.47652
12 0.0048 2.52676
12 0.0049 2.56674
12 0.005 2.6275
13 0.001 0.557944
13 0.0011 0.61323
13 0.0012 0.668522
13 0.0013 0.72365
13 0.0014 0.778627
13 0.0015 0.83345
13 0.0016 0.887939
13 0.0017 0.946254
13 0.0018 1.00099
13 0.0019 1.05875
13 0.002 1.1203
13 0.0021 1.17651
13 0.0022 1.23397
13 0.0023 1.28884
13 0.0024 1.33947
13 0.0025 1.396
13 0.0026 1.44701
13 0.0027 1.50238
13 0.0028 1.55119
13 0.0029 1.60675
13 0.003 1.65117
13 0.0031 1.70706
13 0.0032 1.75847
13 0.0033 1.80105
13 0.0034 1.85654
13 0.0035 1.90636
13 0.0036 1.96263
13 0.0037 2.01327
13 0.0038 2.06525
13 0.0039 2.11698
13 0.004 2.16567
13 0.0041 2.20931
13 0.0042 2.24422
13 0.0043 2.31394
13 0.0044 2.36233
13 0.0045 2.39484
13 0.0046 2.43375
13 0.0047 2.48103
13 0.0048 2.52252
13 0.0049 2.57035
13 0.005 2.61401
14 0.001 0.555678
14 0.0011 0.610783
14 0.0012 0.665824
14 0.0013 0.720745
14 0.0014 0.775537
14 0.0015 0.830119
14 0.0016 0.888372
14 0.0017 0.942298
14 0.0018 0.997563
14 0.0019 1.05977
14 0.002 1.11719
14 0.0021 1.17702
14 0.0022 1.2307
14 0.0023 1.28322
14 0.0024 1.33569
14 0.0025 1.38981
14 0.0026 1.44666
14 0.0027 1.49531
14 0.0028 1.55147
14 0.0029 1.59702
14 0.003 1.65081
14 0.0031 1.70138
14 0.0032 1.75136
14 0.0033 1.79797
14 0.0034 1.85502
14 0.0035 1.90235
14 0.0036 1.96422
14 0.0037 2.00823
14 0.0038 2.06167
14 0.0039 2.11399
14 0.004 2.16354
14 0.0041 2.19563
14 0.0042 2.26382
14 0.0043 2.31075
14 0.0044 2.35475
14 0.0045 2.38698
14 0.0046 2.43532
14 0.0047 2.47846
14 0.0048 2.52356
14 0.0049 2.56691
14 0.005 2.60759
15 0.001 0.553295
15 0.0011 0.60817
15 0.0012 0.66298
15 0.0013 0.717677
15 0.0014 0.772256
15 0.0015 0.826429
15 0.0016 0.885091
15 0.0017 0.939334
15 0.0018 1.00061
15 0.0019 1.05893
15 0.002 1.11603
15 0.0021 1.17261
15 0.0022 1.22658
15 0.0023 1.2766
15 0.0024 1.32997
15 0.0025 1.38976
15 0.0026 1.44464
15 0.0027 1.4944
15 0.0028 1.54552
15 0.0029 1.59617
15 0.003 1.64806
15 0.0031 1.69628
15 0.0032 1.74711
15 0.0033 1.8007
15 0.0034 1.85899
15 0.0035 1.90455
15 0.0036 1.95477
15 0.0037 2.0124
15 0.0038 2.05857
15 0.0039 2.1084
15 0.004 2.15777
15 0.0041 2.21427
15 0.0042 2.25632
15 0.0043 2.29346
15 0.0044 2.33689
15 0.0045 2.38446
15 0.0046 2.42571
15 0.0047 2.47537
15 0.0048 2.51839
15 0.0049 2.56226
15 0.005 2.60286
16 0.001 0.550793
16 0.0011 0.60543
16 0.0012 0.660001
16 0.0013 0.714455
16 0.0014 0.768779
16 0.0015 0.82707
16 0.0016 0.882326
16 0.0017 0.938574
16 0.0018 1.00152
16 0.0019 1.05744
16 0.002 1.11451
16 0.0021 1.16751
16 0.0022 1.22042
16 0.0023 1.27212
16 0.0024 1.33169
16 0.0025 1.38842
16 0.0026 1.43505
16 0.0027 1.49061
16 0.0028 1.53745
16 0.0029 1.59246
16 0.003 1.64723
16 0.0031 1.69255
16 0.0032 1.75373
16 0.0033 1.80149
16 0.0034 1.85698
16 0.0035 1.90155
16 0.0036 1.95804
16 0.0037 2.00908
16 0.0038 2.05223
16 0.0039 2.10641
16 0.004 2.16127
16 0.0041 2.20612
16 0.0042 2.24811
16 0.0043 2.28439
16 0.0044 2.3332
16 0.0045 2.37968
16 0.0046 2.41214
16 0.0047 2.46392
16 0.0048 2.51651
16 0.0049 2.55793
16 0.005 2.60118
17 0.001 0.548173
17 0.0011 0.602557
17 0.0012 0.656866
17 0.0013 0.711079
17 0.0014 0.764895
17 0.0015 0.823652
17 0.0016 0.879004
17 0.0017 0.941939
17 0.0018 1.00378
17 0.0019 1.05735
17 0.002 1.10897
17 0.0021 1.16503
17 0.0022 1.21424
17 0.0023 1.2707
17 0.0024 1.33117
17 0.0025 1.3818
17 0.0026 1.43474
17 0.0027 1.48356
17 0.0028 1.53573
17 0.0029 1.59264
17 0.003 1.6401
17 0.0031 1.68921
17 0.0032 1.74455
17 0.0033 1.79398
17 0.0034 1.85772
17 0.0035 1.9052
17 0.0036 1.95468
17 0.0037 1.99721
17 0.0038 2.05515
17 0.0039 2.10776
17 0.004 2.15132
17 0.0041 2.19302
17 0.0042 2.23673
17 0.0043 2.28148
17 0.0044 2.32316
17 0.0045 2.37655
17 0.0046 2.41543
17 0.0047 2.45339
17 0.0048 2.52329
17 0.0049 2.56877
17 0.005 2.61611
18 0.001 0.545434
18 0.0011 0.599552
18 0.0012 0.653599
18 0.0013 0.707535
18 0.0014 0.765864
18 0.0015 0.820077
18 0.0016 0.883105
18 0.0017 0.939673
18 0.0018 0.997691
18 0.0019 1.05048
18 0.002 1.1043
18 0.0021 1.15614
18 0.0022 1.21316
18 0.0023 1.27512
18 0.0024 1.32293
18 0.0025 1.37919
18 0.0026 1.42582
18 0.0027 1.47786
18 0.0028 1.53406
18 0.0029 1.57858
18 0.003 1.63485
18 0.0031 1.69546
18 0.0032 1.74536
18 0.0033 1.79231
18 0.0034 1.84711
18 0.0035 1.90073
18 0.0036 1.94362
18 0.0037 1.98277
18 0.0038 2.05075
18 0.0039 2.09774
18 0.004 2.14097
18 0.0041 2.18535
18 0.0042 2.24529
18 0.0043 2.28751
18 0.0044 2.33212
18 0.0045 2.36309
18 0.0046 2.42088
18 0.0047 2.45978
18 0.0048 2.51554
18 0.0049 2.57147
18 0.005 2.60495
19 0.001 0.542575
19 0.0011 0.596416
19 0.0012 0.65019
19 0.0013 0.708531
19 0.0014 0.763519
19 0.0015 0.821956
19 0.0016 0.88203
19 0.0017 0.941605
19 0.0018 0.992303
19 0.0019 1.04807
19 0.002 1.09877
19 0.0021 1.1553
19 0.0022 1.213
19 0.0023 1.2705
19 0.0024 1.32208
19 0.0025 1.36826
19 0.0026 1.42036
19 0.0027 1.47589
19 0.0028 1.52736
19 0.0029 1.57861
19 0.003 1.62917
19 0.0031 1.68204
19 0.0032 1.73533
19 0.0033 1.79248
19 0.0034 1.84102
19 0.0035 1.89142
19 0.0036 1.95203
19 0.0037 1.96452
19 0.0038 2.04932
19 0.0039 2.09423
19 0.004 2.13233
19 0.0041 2.18338
19 0.0042 2.23499
19 0.0043 2.27978
19 0.0044 2.32198
19 0.0045 2.37262
19 0.0046 2.4158
19 0.0047 2.47204
19 0.0048 2.5272
19 0.0049 2.56227
19 0.005 2.5926
20 0.001 0.539611
20 0.0011 0.593212
20 0.0012 0.646622
20 0.0013 0.704991
20 0.0014 0.759246
20 0.0015 0.822993
20 0.0016 0.883382
20 0.0017 0.933962
20 0.0018 0.988963
20 0.0019 1.04052
20 0.002 1.09607
20 0.0021 1.1483
20 0.0022 1.21443
20 0.0023 1.26304
20 0.0024 1.31339
20 0.0025 1.36587
20 0.0026 1.41938
20 0.0027 1.47054
20 0.0028 1.52423
20 0.0029 1.58076
20 0.003 1.63177
20 0.0031 1.68677
20 0.0032 1.73667
20 0.0033 1.78619
20 0.0034 1.82893
20 0.0035 1.87223
20 0.0036 1.94783
20 0.0037 1.99012
20 0.0038 2.03434
20 0.0039 2.08388
20 0.004 2.13417
20 0.0041 2.1807
20 0.0042 2.21243
20 0.0043 2.26992
20 0.0044 2.31968
20 0.0045 2.36557
20 0.0046 2.41401
20 0.0047 2.45519
20 0.0048 2.50638
20 0.0049 2.54843
20 0.005 2.59869
21 0.001 0.536515
21 0.0011 0.589812
21 0.0012 0.647925
21 0.0013 0.702052
21 0.0014 0.76357
21 0.0015 0.82467
21 0.0016 0.873542
21 0.0017 0.930549
21 0.0018 0.982226
21 0.0019 1.03765
21 0.002 1.09206
21 0.0021 1.1552
21 0.0022 1.20398
21 0.0023 1.25591
21 0.0024 1.30785
21 0.0025 1.36317
21 0.0026 1.41359
21 0.0027 1.46707
21 0.0028 1.52422
21 0.0029 1.57395
21 0.003 1.6337
21 0.0031 1.6786
21 0.0032 1.7241
21 0.0033 1.76866
21 0.0034 1.83396
21 0.0035 1.84991
21 0.0036 1.93355
21 0.0037 1.98136
21 0.0038 2.03391
21 0.0039 2.08932
21 0.004 2.11841
21 0.0041 2.15685
21 0.0042 2.21953
21 0.0043 2.27364
21 0.0044 2.30823
21 0.0045 2.36875
21 0.0046 2.406
21 0.0047 2.44582
21 0.0048 2.5028
21 0.0049 2.54429
21 0.005 2.58051
22 0.001 0.533295
22 0.0011 0.586223
22 0.0012 0.645258
22 0.0013 0.705013
22 0.0014 0.762033
22 0.0015 0.81836
22 0.0016 0.872245
22 0.0017 0.924269
22 0.0018 0.979106
22 0.0019 1.03626
22 0.002 1.09408
22 0.0021 1.14633
22 0.0022 1.1968
22 0.0023 1.25024
22 0.0024 1.3056
22 0.0025 1.3569
22 0.0026 1.40974
22 0.0027 1.45835
22 0.0028 1.5051
22 0.0029 1.57842
22 0.003 1.6226
22 0.0031 1.67078
22 0.0032 1.72771
22 0.0033 1.77645
22 0.0034 1.79166
22 0.0035 1.87718
22 0.0036 1.92698
22 0.0037 1.97861
22 0.0038 2.02804
22 0.0039 2.06382
22 0.004 2.10189
22 0.0041 2.16414
22 0.0042 2.20416
22 0.0043 2.26321
22 0.0044 2.31178
22 0.0045 2.34778
22 0.0046 2.41004
22 0.0047 2.44637
22 0.0048 2.48187
22 0.0049 2.52333
22 0.005 2.5621
23 0.001 0.529954
23 0.0011 0.587346
23 0.0012 0.644793
23 0.0013 0.704594
23 0.0014 0.758408
23 0.0015 0.813332
23 0.0016 0.866176
23 0.0017 0.921
23 0.0018 0.9778
23 0.0019 1.03627
23 0.002 1.08574
23 0.0021 1.13863
23 0.0022 1.19267
23 0.0023 1.24734
23 0.0024 1.3011
23 0.0025 1.34724
23 0.0026 1.398
23 0.0027 1.4577
23 0.0028 1.51298
23 0.0029 1.56349
23 0.003 1.61353
23 0.0031 1.66196
23 0.0032 1.70473
23 0.0033 1.76205
23 0.0034 1.81966
23 0.0035 1.87392
23 0.0036 1.92446
23 0.0037 1.96902
23 0.0038 2.0072
23 0.0039 2.04555
23 0.004 2.10671
23 0.0041 2.16415
23 0.0042 2.20767
23 0.0043 2.25197
23 0.0044 2.31021
23 0.0045 2.33839
23 0.0046 2.38986
23 0.0047 2.42521
23 0.0048 2.46886
23 0.0049 2.51294
23 0.005 2.55452
24 0.001 0.531297
24 0.0011 0.584306
24 0.0012 0.645924
24 0.0013 0.703977
24 0.0014 0.754998
24 0.0015 0.808647
24 0.0016 0.863511
24 0.0017 0.918065
24 0.0018 0.980533
24 0.0019 1.02433
24 0.002 1.08034
24 0.0021 1.1341
24 0.0022 1.19002
24 0.0023 1.24615
24 0.0024 1.29154
24 0.0025 1.34543
24 0.0026 1.39775
24 0.0027 1.44882
24 0.0028 1.50166
24 0.0029 1.55237
24 0.003 1.60804
24 0.0031 1.64671
24 0.0032 1.70888
24 0.0033 1.76368
24 0.0034 1.81732
24 0.0035 1.87178
24 0.0036 1.91198
24 0.0037 1.95094
24 0.0038 1.98602
24 0.0039 2.05631
24 0.004 2.10298
24 0.0041 2.15656
24 0.0042 2.19684
24 0.0043 2.24749
24 0.0044 2.29093
24 0.0045 2.3235
24 0.0046 2.3715
24 0.0047 2.42668
24 0.0048 2.46243
24 0.0049 2.50491
24 0.005 2.5385
25 0.001 0.528793
25 0.0011 0.587371
25 0.0012 0.644837
25 0.0013 0.697513
25 0.0014 0.750497
25 0.0015 0.803869
25 0.0016 0.85889
25 0.0017 0.914779
25 0.0018 0.966221
25 0.0019 1.02292
25 0.002 1.07814
25 0.0021 1.13161
25 0.0022 1.18139
25 0.0023 1.22809
25 0.0024 1.29
25 0.0025 1.34039
25 0.0026 1.38842
25 0.0027 1.44159
25 0.0028 1.49509
25 0.0029 1.54833
25 0.003 1.59944
25 0.0031 1.65954
25 0.0032 1.70815
25 0.0033 1.75678
25 0.0034 1.80965
25 0.0035 1.8526
25 0.0036 1.89195
25 0.0037 1.92573
25 0.0038 2.00117
25 0.0039 2.05237
25 0.004 2.09102
25 0.0041 2.14572
25 0.0042 2.18297
25 0.0043 2.24037
25 0.0044 2.28207
25 0.0045 2.32786
25 0.0046 2.36872
25 0.0047 2.41557
25 0.0048 2.44821
25 0.0049 2.48831
25 0.005 2.53747
26 0.001 0.528976
26 0.0011 0.589259
26 0.0012 0.640376
26 0.0013 0.69301
26 0.0014 0.74593
26 0.0015 0.8015
26 0.0016 0.85689
26 0.0017 0.908786
26 0.0018 0.963193
26 0.0019 1.02167
26 0.002 1.07384
26 0.0021 1.12343
26 0.0022 1.16607
26 0.0023 1.22042
26 0.0024 1.27343
26 0.0025 1.32957
26 0.0026 1.3826
26 0.0027 1.43527
26 0.0028 1.49159
26 0.0029 1.54546
26 0.003 1.59312
26 0.0031 1.64711
26 0.0032 1.70313
26 0.0033 1.74938
26 0.0034 1.79269
26 0.0035 1.83459
26 0.0036 1.88957
26 0.0037 1.94583
26 0.0038 1.98502
26 0.0039 2.04876
26 0.004 2.08134
26 0.0041 2.13684
26 0.0042 2.17492
26 0.0043 2.22742
26 0.0044 2.27399
26 0.0045 2.31988
26 0.0046 2.35964
26 0.0047 2.39404
26 0.0048 2.43501
26 0.0049 2.48631
26 0.005 2.52447
27 0.001 0.528708
27 0.0011 0.583191
27 0.0012 0.635732
27 0.0013 0.689107
27 0.0014 0.742303
27 0.0015 0.799244
27 0.0016 0.850841
27 0.0017 0.906267
27 0.0018 0.960087
27 0.0019 1.01289
27 0.002 1.06305
27 0.0021 1.10758
27 0.0022 1.15853
27 0.0023 1.21548
27 0.0024 1.27095
27 0.0025 1.32342
27 0.0026 1.37517
27 0.0027 1.42698
27 0.0028 1.46973
27 0.0029 1.53865
27 0.003 1.58114
27 0.0031 1.64362
27 0.0032 1.68953
27 0.0033 1.73174
27 0.0034 1.77063
27 0.0035 1.83907
27 0.0036 1.89051
27 0.0037 1.9467
27 0.0038 1.99576
27 0.0039 2.03807
27 0.004 2.07667
27 0.0041 2.1234
27 0.0042 2.17559
27 0.0043 2.22258
27 0.0044 2.26252
27 0.0045 2.28943
27 0.0046 2.3393
27 0.0047 2.38756
27 0.0048 2.43187
27 0.0049 2.47209
27 0.005 2.51075
28 0.001 0.527557
28 0.0011 0.578789
28 0.0012 0.633887
28 0.0013 0.685342
28 0.0014 0.744218
28 0.0015 0.793689
28 0.0016 0.849656
28 0.0017 0.904267
28 0.0018 0.955129
28 0.0019 1.00048
28 0.002 1.05149
28 0.0021 1.10084
28 0.0022 1.16368
28 0.0023 1.20953
28 0.0024 1.26466
28 0.0025 1.31797
28 0.0026 1.36586
28 0.0027 1.42588
28 0.0028 1.48087
28 0.0029 1.53062
28 0.003 1.57764
28 0.0031 1.62849
28 0.0032 1.6723
28 0.0033 1.72553
28 0.0034 1.77677
28 0.0035 1.83185
28 0.0036 1.88544
28 0.0037 1.91776
28 0.0038 1.97879
28 0.0039 2.02222
28 0.004 2.0729
28 0.0041 2.1233
28 0.0042 2.16309
28 0.0043 2.19513
28 0.0044 2.23975
28 0.0045 2.2905
28 0.0046 2.31941
28 0.0047 2.37787
28 0.0048 2.41409
28 0.0049 2.45562
28 0.005 2.49914
29 0.001 0.523183
29 0.0011 0.577669
29 0.0012 0.628836
29 0.0013 0.685366
29 0.0014 0.738865
29 0.0015 0.792845
29 0.0016 0.844281
29 0.0017 0.893953
29 0.0018 0.941833
29 0.0019 0.994171
29 0.002 1.04575
29 0.0021 1.10367
29 0.0022 1.1522
29 0.0023 1.20494
29 0.0024 1.25855
29 0.0025 1.3065
29 0.0026 1.36827
29 0.0027 1.41837
29 0.0028 1.46509
29 0.0029 1.52462
29 0.003 1.56647
29 0.0031 1.60971
29 0.0032 1.66718
29 0.0033 1.71781
29 0.0034 1.76734
29 0.0035 1.82437
29 0.0036 1.87331
29 0.0037 1.92064
29 0.0038 1.96796
29 0.0039 2.01305
29 0.004 2.05999
29 0.0041 2.10018
29 0.0042 2.142
29 0.0043 2.18319
29 0.0044 2.23005
29 0.0045 2.27821
29 0.0046 2.32434
29 0.0047 2.36759
29 0.0048 2.41092
29 0.0049 2.46076
29 0.005 2.50199
30 0.001 0.521735
30 0.0011 0.573505
30 0.0012 0.626833
30 0.0013 0.680447
30 0.0014 0.735027
30 0.0015 0.784385
30 0.0016 0.832783
30 0.0017 0.883827
30 0.0018 0.935279
30 0.0019 0.987886
30 0.002 1.03417
30 0.0021 1.09558
30 0.0022 1.14569
30 0.0023 1.20041
30 0.0024 1.24636
30 0.0025 1.3105
30 0.0026 1.36163
30 0.0027 1.40071
30 0.0028 1.46477
30 0.0029 1.50256
30 0.003 1.55723
30 0.0031 1.60897
30 0.0032 1.66035
30 0.0033 1.71885
30 0.0034 1.76442
30 0.0035 1.81722
30 0.0036 1.86364
30 0.0037 1.90717
30 0.0038 1.95178
30 0.0039 1.9974
30 0.004 2.0339
30 0.0041 2.08106
30 0.0042 2.12943
30 0.0043 2.17548
30 0.0044 2.21686
30 0.0045 2.26628
30 0.0046 2.30551
30 0.0047 2.34798
30 0.0048 2.40658
30 0.0049 2.44983
30 0.005 2.48503
31 0.001 0.519237
31 0.0011 0.57093
31 0.0012 0.626555
31 0.0013 0.674519
31 0.0014 0.727105
31 0.0015 0.775003
31 0.0016 0.83133
31 0.0017 0.877612
31 0.0018 0.929569
31 0.0019 0.978599
31 0.002 1.03175
31 0.0021 1.08705
31 0.0022 1.1438
31 0.0023 1.18868
31 0.0024 1.24749
31 0.0025 1.29599
31 0.0026 1.34855
31 0.0027 1.40222
31 0.0028 1.44356
31 0.0029 1.49358
31 0.003 1.55382
31 0.0031 1.60224
31 0.0032 1.65472
31 0.0033 1.71184
31 0.0034 1.75133
31 0.0035 1.79391
31 0.0036 1.84049
31 0.0037 1.8817
31 0.0038 1.92458
31 0.0039 1.97532
31 0.004 2.02604
31 0.0041 2.07044
31 0.0042 2.11619
31 0.0043 2.16775
31 0.0044 2.21185
31 0.0045 2.25952
31 0.0046 2.30283
31 0.0047 2.3472
31 0.0048 2.38995
31 0.0049 2.42688
31 0.005 2.46567
32 0.001 0.516815
32 0.0011 0.569383
32 0.0012 0.619759
32 0.0013 0.667352
32 0.0014 0.721598
32 0.0015 0.76828
32 0.0016 0.82163
32 0.0017 0.872522
32 0.0018 0.923375
32 0.0019 0.970492
32 0.002 1.03026
32 0.0021 1.08178
32 0.0022 1.13329
32 0.0023 1.18705
32 0.0024 1.23949
32 0.0025 1.2882
32 0.0026 1.3398
32 0.0027 1.37868
32 0.0028 1.44819
32 0.0029 1.49101
32 0.003 1.53987
32 0.0031 1.59925
32 0.0032 1.64323
32 0.0033 1.68726
32 0.0034 1.73225
32 0.0035 1.7744
32 0.0036 1.81725
32 0.0037 1.8682
32 0.0038 1.91958
32 0.0039 1.96182
32 0.004 2.00719
32 0.0041 2.06242
32 0.0042 2.11036
32 0.0043 2.15579
32 0.0044 2.20211
32 0.0045 2.23828
32 0.0046 2.28229
32 0.0047 2.31652
32 0.0048 2.35843
32 0.0049 2.40406
32 0.005 2.44578
33 0.001 0.512882
33 0.0011 0.56096
33 0.0012 0.615162
33 0.0013 0.663332
33 0.0014 0.715305
33 0.0015 0.76696
33 0.0016 0.81695
33 0.0017 0.863216
33 0.0018 0.916896
33 0.0019 0.971814
33 0.002 1.01782
33 0.0021 1.07292
33 0.0022 1.12693
33 0.0023 1.17879
33 0.0024 1.23092
33 0.0025 1.27557
33 0.0026 1.33362
33 0.0027 1.3824
33 0.0028 1.43137
33 0.0029 1.48296
33 0.003 1.52853
33 0.0031 1.57268
33 0.0032 1.62377
33 0.0033 1.66867
33 0.0034 1.71805
33 0.0035 1.76118
33 0.0036 1.80613
33 0.0037 1.85938
33 0.0038 1.90873
33 0.0039 1.93955
33 0.004 1.9984
33 0.0041 2.03987
33 0.0042 2.08716
33 0.0043 2.12116
33 0.0044 2.16691
33 0.0045 2.21374
33 0.0046 2.24912
33 0.0047 2.30233
33 0.0048 2.34443
33 0.0049 2.38595
33 0.005 2.42434
34 0.001 0.508768
34 0.0011 0.557256
34 0.0012 0.607913
34 0.0013 0.656722
34 0.0014 0.712673
34 0.0015 0.760571
34 0.0016 0.808635
34 0.0017 0.857591
34 0.0018 0.906413
34 0.0019 0.960679
34 0.002 1.01797
34 0.0021 1.06688
34 0.0022 1.12143
34 0.0023 1.16939
34 0.0024 1.21444
34 0.0025 1.27253
34 0.0026 1.32623
34 0.0027 1.3752
34 0.0028 1.41979
34 0.0029 1.46669
34 0.003 1.51661
34 0.0031 1.56219
34 0.0032 1.6109
34 0.0033 1.65286
34 0.0034 1.70181
34 0.0035 1.74344
34 0.0036 1.80391
34 0.0037 1.8492
34 0.0038 1.88138
34 0.0039 1.92938
34 0.004 1.9756
34 0.0041 2.02143
34 0.0042 2.06258
34 0.0043 2.10779
34 0.0044 2.15155
34 0.0045 2.18774
34 0.0046 2.23051
34 0.0047 2.2781
34 0.0048 2.32085
34 0.0049 2.35923
34 0.005 2.39409
35 0.001 0.50403
35 0.0011 0.552225
35 0.0012 0.599996
35 0.0013 0.65334
35 0.0014 0.704573
35 0.0015 0.756743
35 0.0016 0.803946
35 0.0017 0.852934
35 0.0018 0.899297
35 0.0019 0.957219
35 0.002 1.00592
35 0.0021 1.0499
35 0.0022 1.10859
35 0.0023 1.15929
35 0.0024 1.2198
35 0.0025 1.27081
35 0.0026 1.31383
35 0.0027 1.35867
35 0.0028 1.40851
35 0.0029 1.44487
35 0.003 1.49456
35 0.0031 1.55182
35 0.0032 1.58933
35 0.0033 1.65071
35 0.0034 1.69583
35 0.0035 1.73612
35 0.0036 1.78324
35 0.0037 1.82298
35 0.0038 1.86809
35 0.0039 1.91404
35 0.004 1.95544
35 0.0041 2.00332
35 0.0042 2.05375
35 0.0043 2.0934
35 0.0044 2.13385
35 0.0045 2.17844
35 0.0046 2.21837
35 0.0047 2.26555
35 0.0048 2.30326
35 0.0049 2.34851
35 0.005 2.37618
36 0.001 0.49928
36 0.0011 0.546498
36 0.0012 0.598058
36 0.0013 0.645039
36 0.0014 0.69891
36 0.0015 0.745152
36 0.0016 0.793716
36 0.0017 0.842315
36 0.0018 0.896759
36 0.0019 0.946192
36 0.002 1.00665
36 0.0021 1.05448
36 0.0022 1.1011
36 0.0023 1.15674
36 0.0024 1.20298
36 0.0025 1.24909
36 0.0026 1.29826
36 0.0027 1.34711
36 0.0028 1.39669
36 0.0029 1.43941
36 0.003 1.48704
36 0.0031 1.53673
36 0.0032 1.5814
36 0.0033 1.62937
36 0.0034 1.679
36 0.0035 1.71843
36 0.0036 1.76654
36 0.0037 1.81383
36 0.0038 1.86154
36 0.0039 1.90471
36 0.004 1.94885
36 0.0041 1.99668
36 0.0042 2.03691
36 0.0043 2.07869
36 0.0044 2.11918
36 0.0045 2.15958
36 0.0046 2.19841
36 0.0047 2.23566
36 0.0048 2.28601
36 0.0049 2.31021
36 0.005 2.35319
37 0.001 0.494574
37 0.0011 0.545748
37 0.0012 0.593119
37 0.0013 0.642495
37 0.0014 0.692361
37 0.0015 0.739087
37 0.0016 0.784932
37 0.0017 0.83685
37 0.0018 0.894067
37 0.0019 0.947042
37 0.002 0.987586
37 0.0021 1.03806
37 0.0022 1.09172
37 0.0023 1.14123
37 0.0024 1.18749
37 0.0025 1.24022
37 0.0026 1.28102
37 0.0027 1.33139
37 0.0028 1.3802
37 0.0029 1.42487
37 0.003 1.48183
37 0.0031 1.53138
37 0.0032 1.57636
37 0.0033 1.62297
37 0.0034 1.66743
37 0.0035 1.71701
37 0.0036 1.75243
37 0.0037 1.80162
37 0.0038 1.84844
37 0.0039 1.89031
37 0.004 1.93887
37 0.0041 1.9644
37 0.0042 2.0154
37 0.0043 2.05762
37 0.0044 2.09861
37 0.0045 2.13749
37 0.0046 2.17946
37 0.0047 2.21609
37 0.0048 2.25305
37 0.0049 2.29049
37 0.005 2.32757
38 0.001 0.491905
38 0.0011 0.540524
38 0.0012 0.588111
38 0.0013 0.634404
38 0.0014 0.683472
38 0.0015 0.725923
38 0.0016 0.778464
38 0.0017 0.833494
38 0.0018 0.884268
38 0.0019 0.931395
38 0.002 0.973289
38 0.0021 1.02798
38 0.0022 1.08101
38 0.0023 1.12986
38 0.0024 1.1773
38 0.0025 1.2281
38 0.0026 1.27266
38 0.0027 1.33013
38 0.0028 1.3788
38 0.0029 1.42037
38 0.003 1.44874
38 0.0031 1.51888
38 0.0032 1.56331
38 0.0033 1.60775
38 0.0034 1.65198
38 0.0035 1.68782
38 0.0036 1.7397
38 0.0037 1.77943
38 0.0038 1.82857
38 0.0039 1.86279
38 0.004 1.91305
